target_name,xco2,latitude,longitude,datetime,tag,location_1,city_country,country,city
b'fossil_New_York_USA',417.0690155,40.6893035,-74.46115319,4/24/23 15:14,b'fossil,New_York_USA',New_York_USA,USA,New_York
b'fossil_Ningbo_China',419.7940216,29.42647733,121.0900606,8/10/23 0:33,b'fossil,Ningbo_China',Ningbo_China,China,Ningbo
b'fossil_Orlando_USA',420.0512695,28.45754355,-81.77308799,1/25/23 19:41,b'fossil,Orlando_USA',Orlando_USA,USA,Orlando
b'fossil_Osaka_Japan',421.0615997,34.9220784,135.277812,3/23/23 7:33,b'fossil,Osaka_Japan',Osaka_Japan,Japan,Osaka
b'fossil_Paris_France',420.065155,48.93293648,1.97667436,2/5/23 12:42,b'fossil,Paris_France',Paris_France,France,Paris
b'fossil_Peshawar_Pakistan',419.762207,33.89716992,71.33861104,2/6/23 5:35,b'fossil,Peshawar_Pakistan',Peshawar_Pakistan,Pakistan,Peshawar
b'fossil_Philadelphia_USA',417.2686768,39.79348469,-74.82982178,7/4/23 11:29,b'fossil,Philadelphia_USA',Philadelphia_USA,USA,Philadelphia
b'fossil_Phoenix_USA',421.3465271,33.31430374,-112.4590026,1/23/23 22:51,b'fossil,Phoenix_USA',Phoenix_USA,USA,Phoenix
b'fossil_Pittsburgh_USA',415.9129639,40.26133788,-80.4996307,4/14/23 13:34,b'fossil,Pittsburgh_USA',Pittsburgh_USA,USA,Pittsburgh
b'fossil_Portland_USA',418.5187683,45.46506693,-122.9568327,1/29/23 22:50,b'fossil,Portland_USA',Portland_USA,USA,Portland
b'fossil_Prague_Czech_Republic',416.0615997,50.19245858,14.16781311,4/12/23 12:14,b'fossil,Prague_Czech_Republic',Prague_Czech_Republic,Czech_Republic,Prague
b'fossil_Pune_India',418.4014282,18.06764939,73.5933978,1/21/23 10:25,b'fossil,Pune_India',Pune_India,India,Pune
b'fossil_Pusan_South_Korea',423.4627533,35.29301595,128.8602599,4/3/23 3:35,b'fossil,Pusan_South_Korea',Pusan_South_Korea,South_Korea,Pusan
b'fossil_Qingdao_China',419.6503601,36.11102423,119.858817,2/28/23 1:04,b'fossil,Qingdao_China',Qingdao_China,China,Qingdao
b'fossil_Quanzhou_China',419.5485687,23.68536075,117.1424383,2/8/23 0:53,b'fossil,Quanzhou_China',Quanzhou_China,China,Quanzhou
b'fossil_Rio_de_Janeiro_Brazil',418.3139801,-22.50672979,-43.45579323,1/2/23 13:50,b'fossil,Rio_de_Janeiro_Brazil',Rio_de_Janeiro_Brazil,Brazil,Rio_de_Janeiro
b'fossil_Riyadh_Saudi_Arabia',419.0377045,24.67770483,46.4873672,1/27/23 10:21,b'fossil,Riyadh_Saudi_Arabia',Riyadh_Saudi_Arabia,Saudi_Arabia,Riyadh
b'fossil_Rome_Italy',418.2145996,42.05471367,12.41072396,1/29/23 13:32,b'fossil,Rome_Italy',Rome_Italy,Italy,Rome
b'fossil_Rostov-on-Don_Russia',415.8612061,47.27948998,39.36647482,2/4/23 10:22,b'fossil,Rostov-on-Don_Russia',Rostov-on-Don_Russia,Russia,Rostov-on-Don
b'fossil_Sacramento_USA',420.273407,38.6214388,-121.7098703,2/8/23 17:59,b'fossil,Sacramento_USA',Sacramento_USA,USA,Sacramento
b'fossil_Salt_Lake_City_USA',417.6479034,40.39164655,-112.5511417,4/8/23 18:17,b'fossil,Salt_Lake_City_USA',Salt_Lake_City_USA,USA,Salt_Lake_City
b'fossil_Samut_Prakan_Thailand',422.07547,14.0979067,100.4660636,1/3/23 2:02,b'fossil,Samut_Prakan_Thailand',Samut_Prakan_Thailand,Thailand,Samut_Prakan
b'fossil_San_Antonio_USA',420.3735809,29.64761666,-98.63084533,2/10/23 22:58,b'fossil,San_Antonio_USA',San_Antonio_USA,USA,San_Antonio
b'fossil_San_Cristobal_Dominican_Republic',419.821106,18.79642135,-70.38897098,1/28/23 17:17,b'fossil,San_Cristobal_Dominican_Republic',San_Cristobal_Dominican_Republic,Dominican_Republic,San_Cristobal
b'fossil_San_Diego_USA',419.2342834,32.97390432,-116.8213933,1/26/23 22:02,b'fossil,San_Diego_USA',San_Diego_USA,USA,San_Diego
b'fossil_San_Francisco_USA',418.8105469,37.82906866,-121.9696195,1/24/23 23:39,b'fossil,San_Francisco_USA',San_Francisco_USA,USA,San_Francisco
b'fossil_San_Jose_USA',420.6088715,37.41467395,-121.6833588,4/4/23 19:51,b'fossil,San_Jose_USA',San_Jose_USA,USA,San_Jose
b'fossil_Santiago_Chile',416.4173431,-33.53718332,-71.04507326,1/8/23 21:57,b'fossil,Santiago_Chile',Santiago_Chile,Chile,Santiago
b'fossil_Sao_Paulo_Brazil',418.0965881,-23.4319146,-46.92150804,1/1/23 14:39,b'fossil,Sao_Paulo_Brazil',Sao_Paulo_Brazil,Brazil,Sao_Paulo
b'fossil_Seattle_USA',419.1632385,47.54113206,-122.5525405,4/4/23 21:29,b'fossil,Seattle_USA',Seattle_USA,USA,Seattle
b'fossil_Seoul_South_Korea',421.4170837,37.50958709,126.864242,1/30/23 4:57,b'fossil,Seoul_South_Korea',Seoul_South_Korea,South_Korea,Seoul
b'fossil_Shah_Alam_Malaysia',420.0092773,3.065772003,101.4400557,3/26/23 6:34,b'fossil,Shah_Alam_Malaysia',Shah_Alam_Malaysia,Malaysia,Shah_Alam
b'fossil_Shanghai_China',423.8347473,31.21060865,120.9294197,6/2/23 4:08,b'fossil,Shanghai_China',Shanghai_China,China,Shanghai
b'fossil_Shantou_China',421.7852783,23.76267859,116.1360032,3/1/23 1:54,b'fossil,Shantou_China',Shantou_China,China,Shantou
b'fossil_Shenyang_China',418.8851624,41.93704122,123.1433224,4/15/23 23:37,b'fossil,Shenyang_China',Shenyang_China,China,Shenyang
b'fossil_Singapore_Singapore',420.762207,1.509186407,103.7053998,5/1/23 3:44,b'fossil,Singapore_Singapore',Singapore_Singapore,Singapore,Singapore
b'fossil_Sohag_Egypt',419.3093262,26.77338431,31.41387625,1/1/23 6:37,b'fossil,Sohag_Egypt',Sohag_Egypt,Egypt,Sohag
b'fossil_St_Louis_USA',422.4078979,38.37263496,-90.92477837,2/6/23 16:27,b'fossil,St_Louis_USA',St_Louis_USA,USA,St_Louis
b'fossil_St_Petersburg_USA',420.6070862,28.00562692,-82.53354405,2/9/23 14:02,b'fossil,St_Petersburg_USA',St_Petersburg_USA,USA,St_Petersburg
b'fossil_Sydney_Australia',415.9926758,-33.42700647,150.7033533,1/8/23 23:06,b'fossil,Sydney_Australia',Sydney_Australia,Australia,Sydney
b'fossil_Tabriz_Iran',419.5483246,38.09427561,46.16351471,1/28/23 11:11,b'fossil,Tabriz_Iran',Tabriz_Iran,Iran,Tabriz
b'fossil_Taegu_South_Korea',422.0464172,35.79610065,128.4373775,6/6/23 2:32,b'fossil,Taegu_South_Korea',Taegu_South_Korea,South_Korea,Taegu
b'fossil_Taichung_Taiwan',420.1395264,24.24194752,120.7249371,2/22/23 4:16,b'fossil,Taichung_Taiwan',Taichung_Taiwan,Taiwan,Taichung
b'fossil_Taipei_Taiwan',422.2895508,24.15946037,120.7987045,1/24/23 6:32,b'fossil,Taipei_Taiwan',Taipei_Taiwan,Taiwan,Taipei
b'fossil_Taiyuan_China',419.6171417,38.10101714,112.1649315,5/30/23 6:33,b'fossil,Taiyuan_China',Taiyuan_China,China,Taiyuan
b'fossil_Tehran_Iran',419.9777832,35.50470044,51.18975282,1/26/23 11:12,b'fossil,Tehran_Iran',Tehran_Iran,Iran,Tehran
b'fossil_Tel_Aviv-Yafo_Israel',418.5038757,31.76042414,34.83208489,1/24/23 12:46,b'fossil,Tel_Aviv-Yafo_Israel',Tel_Aviv-Yafo_Israel,Israel,Tel_Aviv-Yafo
b'fossil_Tianjin_China',422.7063904,38.88052757,116.7075185,2/1/23 4:55,b'fossil,Tianjin_China',Tianjin_China,China,Tianjin
b'fossil_Tokyo_Japan',424.3768311,36.17604205,139.1082436,4/15/23 22:03,b'fossil,Tokyo_Japan',Tokyo_Japan,Japan,Tokyo
b'fossil_Toronto_Canada',420.4913025,43.67099616,-79.89529748,2/6/23 16:30,b'fossil,Toronto_Canada',Toronto_Canada,Canada,Toronto
b'fossil_Urumqi_China',420.2532806,43.91647246,87.22591913,2/2/23 7:16,b'fossil,Urumqi_China',Urumqi_China,China,Urumqi
b'fossil_Vancouver_Canada',419.885437,49.17754212,-122.9584311,2/10/23 19:38,b'fossil,Vancouver_Canada',Vancouver_Canada,Canada,Vancouver
b'fossil_Vienna_Austria',418.4087677,48.276903,16.08667722,2/4/23 11:55,b'fossil,Vienna_Austria',Vienna_Austria,Austria,Vienna
b'fossil_Washington_DC_USA',422.0105591,38.67887046,-77.34932982,1/27/23 19:43,b'fossil,Washington_DC_USA',Washington_DC_USA,USA,Washington_DC
b'fossil_Wenzhou_China',420.3317261,27.3892268,120.0688661,1/27/23 5:43,b'fossil,Wenzhou_China',Wenzhou_China,China,Wenzhou
b'fossil_Wuhan_China',423.1262512,30.23853769,113.9628028,4/1/23 5:07,b'fossil,Wuhan_China',Wuhan_China,China,Wuhan
b'fossil_Wuxi_China',422.7588043,31.57552594,120.0021868,1/30/23 4:55,b'fossil,Wuxi_China',Wuxi_China,China,Wuxi
b'fossil_Xiamen_China',418.5919189,27.40063286,115.5204722,8/24/23 3:59,b'fossil,Xiamen_China',Xiamen_China,China,Xiamen
b'fossil_Xian_China',419.9710388,34.52336116,108.6218776,1/24/23 8:08,b'fossil,Xian_China',Xian_China,China,Xian
b'fossil_Yinchuan_China',420.135376,38.67461579,106.0615861,2/15/23 6:35,b'fossil,Yinchuan_China',Yinchuan_China,China,Yinchuan
b'fossil_Zhengzhou_China',421.1349945,34.50930762,113.4264826,2/23/23 3:26,b'fossil,Zhengzhou_China',Zhengzhou_China,China,Zhengzhou
b'fossil_Zibo_China',419.9068604,37.03545183,117.686775,4/19/23 5:19,b'fossil,Zibo_China',Zibo_China,China,Zibo
b'fossil_Abu_Dhabi_UAE',420.2883148,24.2052891,54.3646008,9/30/24 7:35,b'fossil,Abu_Dhabi_UAE',Abu_Dhabi_UAE,UAE,Abu_Dhabi
b'fossil_Ad_Damman_Saudi_Arabia',421.8125458,26.36516627,49.40187396,8/28/24 5:53,b'fossil,Ad_Damman_Saudi_Arabia',Ad_Damman_Saudi_Arabia,Saudi_Arabia,Ad_Damman
b'fossil_Adelaide_Australia',421.0286865,-34.66463818,138.5845868,7/25/24 1:00,b'fossil,Adelaide_Australia',Adelaide_Australia,Australia,Adelaide
b'fossil_Ahmadabad_India',424.405777,23.23261926,72.2094377,9/18/24 10:47,b'fossil,Ahmadabad_India',Ahmadabad_India,India,Ahmadabad
b'fossil_Ahvaz_Iran',423.5607605,31.39949294,48.55793714,8/1/24 8:11,b'fossil,Ahvaz_Iran',Ahvaz_Iran,Iran,Ahvaz
b'fossil_Al-Ahmadi_Kuwait',421.854187,29.19009974,47.50429552,8/9/24 5:01,b'fossil,Al-Ahmadi_Kuwait',Al-Ahmadi_Kuwait,Kuwait,Al-Ahmadi
b'fossil_Al_Ain_UAE',424.0312653,23.52579871,55.39168562,11/30/24 7:09,b'fossil,Al_Ain_UAE',Al_Ain_UAE,UAE,Al_Ain
b'fossil_Al_Hofuf_Saudi_Arabia',424.1519928,25.58172318,49.3758296,8/24/24 7:30,b'fossil,Al_Hofuf_Saudi_Arabia',Al_Hofuf_Saudi_Arabia,Saudi_Arabia,Al_Hofuf
b'fossil_Algoma_Steel',417.987915,46.33048242,-85.1206627,7/31/24 23:12,b'fossil,Algoma_Steel',Algoma_Steel,Steel,Algoma
b'fossil_Almaty_Kazakhstan',420.6647034,43.39920498,76.47332862,7/22/24 11:34,b'fossil,Almaty_Kazakhstan',Almaty_Kazakhstan,Kazakhstan,Almaty
b'fossil_Amman_Jordan',421.6511383,31.68355885,35.63531192,8/3/24 8:10,b'fossil,Amman_Jordan',Amman_Jordan,Jordan,Amman
b'fossil_Ankara_Turkey',421.2398987,39.88530718,32.56301699,7/20/24 14:40,b'fossil,Ankara_Turkey',Ankara_Turkey,Turkey,Ankara
b'fossil_Ashgabat_Turkmenistan',422.2518005,37.91443059,58.1414377,7/17/24 13:56,b'fossil,Ashgabat_Turkmenistan',Ashgabat_Turkmenistan,Turkmenistan,Ashgabat
b'fossil_Astana_Kazakhstan',421.8936768,51.19506769,70.95680999,7/24/24 13:10,b'fossil,Astana_Kazakhstan',Astana_Kazakhstan,Kazakhstan,Astana
b'fossil_Athens_Greece',422.2754822,38.49850264,23.21319797,8/7/24 14:41,b'fossil,Athens_Greece',Athens_Greece,Greece,Athens
b'fossil_Atlanta_USA',424.1750641,33.5520643,-84.77522807,8/2/24 16:42,b'fossil,Atlanta_USA',Atlanta_USA,USA,Atlanta
b'fossil_Baabda_Lebanon',421.0080872,34.32214441,36.36961493,8/16/24 10:42,b'fossil,Baabda_Lebanon',Baabda_Lebanon,Lebanon,Baabda
b'fossil_Baghdad_Iraq',421.9956207,33.2029794,44.16387683,7/27/24 10:37,b'fossil,Baghdad_Iraq',Baghdad_Iraq,Iraq,Baghdad
b'fossil_Baltimore_USA',423.2730103,39.64875467,-77.07020095,10/23/24 14:38,b'fossil,Baltimore_USA',Baltimore_USA,USA,Baltimore
b'fossil_Bangalore_India',421.9014893,12.91322527,77.34673249,9/16/24 10:44,b'fossil,Bangalore_India',Bangalore_India,India,Bangalore
b'fossil_Baotou_China',423.507782,40.73642681,109.4758061,8/1/24 5:10,b'fossil,Baotou_China',Baotou_China,China,Baotou
b'fossil_Barcelona_Spain',420.8223572,41.57312317,1.598764277,8/3/24 11:20,b'fossil,Barcelona_Spain',Barcelona_Spain,Spain,Barcelona
b'fossil_Beijing_China',422.9979553,39.83655825,116.1767737,8/7/24 8:29,b'fossil,Beijing_China',Beijing_China,China,Beijing
b'fossil_Benha_Egypt',423.1306,30.72008726,31.06552354,10/27/24 6:53,b'fossil,Benha_Egypt',Benha_Egypt,Egypt,Benha
b'fossil_Bogota_Colombia',424.2194366,4.585636509,-74.27409759,8/4/24 13:26,b'fossil,Bogota_Colombia',Bogota_Colombia,Colombia,Bogota
b'fossil_Boston_USA',417.3975067,42.69016746,-71.59091161,8/12/24 18:28,b'fossil,Boston_USA',Boston_USA,USA,Boston
b'fossil_Brisbane_Australia',421.3943481,-27.58686145,152.475862,7/26/24 0:15,b'fossil,Brisbane_Australia',Brisbane_Australia,Australia,Brisbane
b'fossil_Bucharest_Romania',421.0072327,44.40975441,25.6330334,7/21/24 15:28,b'fossil,Bucharest_Romania',Bucharest_Romania,Romania,Bucharest
b'fossil_Budapest_Hungary',421.0374756,47.48225419,18.51328063,7/26/24 14:38,b'fossil,Budapest_Hungary',Budapest_Hungary,Hungary,Budapest
b'fossil_Buenos_Aires_Argentina',420.8274231,-34.58867779,-59.11836969,7/28/24 12:32,b'fossil,Buenos_Aires_Argentina',Buenos_Aires_Argentina,Argentina,Buenos_Aires
b'fossil_Cairo_Egypt',422.0177917,30.05960227,31.05385791,7/18/24 14:38,b'fossil,Cairo_Egypt',Cairo_Egypt,Egypt,Cairo
b'fossil_Calgary_Canada',421.0194855,51.11662618,-114.3067758,7/27/24 1:33,b'fossil,Calgary_Canada',Calgary_Canada,Canada,Calgary
b'fossil_Cape_Town_South_Africa',421.9290619,-33.74123206,18.68121848,8/19/24 14:54,b'fossil,Cape_Town_South_Africa',Cape_Town_South_Africa,South_Africa,Cape_Town
b'fossil_Caracas_Venezuela',422.6955414,10.05567048,-66.81981461,7/20/24 19:09,b'fossil,Caracas_Venezuela',Caracas_Venezuela,Venezuela,Caracas
b'fossil_Changchun_China',422.8515015,43.80413946,124.7629498,8/3/24 3:37,b'fossil,Changchun_China',Changchun_China,China,Changchun
b'fossil_Chengdu_China',424.454895,30.81287438,103.998417,8/11/24 8:30,b'fossil,Chengdu_China',Chengdu_China,China,Chengdu
b'fossil_Chennai_India',422.242157,12.91920249,79.93972371,10/2/24 4:23,b'fossil,Chennai_India',Chennai_India,India,Chennai
b'fossil_Chicago_USA',422.1109619,41.83327739,-87.99087607,7/19/24 23:13,b'fossil,Chicago_USA',Chicago_USA,USA,Chicago
b'fossil_Chifeng_China',423.0944977,42.4378073,118.8681875,8/16/24 4:28,b'fossil,Chifeng_China',Chifeng_China,China,Chifeng
b'fossil_Chios_Turkey',419.7318573,40.13166161,28.41174409,7/31/24 10:35,b'fossil,Chios_Turkey',Chios_Turkey,Turkey,Chios
b'fossil_Chongqing_China',424.2230835,29.53302167,106.2792653,8/7/24 1:56,b'fossil,Chongqing_China',Chongqing_China,China,Chongqing
b'fossil_Cologne_Germany',420.6932068,50.97520935,6.307838548,7/28/24 16:12,b'fossil,Cologne_Germany',Cologne_Germany,Germany,Cologne
b'fossil_Columbus_USA',418.6175232,40.23517947,-83.57669474,8/25/24 14:21,b'fossil,Columbus_USA',Columbus_USA,USA,Columbus
b'fossil_Dalian_China',424.6582031,39.13705024,121.6910803,8/4/24 2:47,b'fossil,Dalian_China',Dalian_China,China,Dalian
b'fossil_Datong_Shanxi_China',426.4758606,39.69491897,112.1301876,12/6/24 2:31,b'fossil,Datong_Shanxi_China',Datong_Shanxi_China,China,Datong_Shanxi
b'fossil_Dhaka_Bangladesh',427.7178955,24.43487036,89.9775607,10/20/24 6:17,b'fossil,Dhaka_Bangladesh',Dhaka_Bangladesh,Bangladesh,Dhaka
b'fossil_Doha_Qatar',423.978241,24.80924864,50.97987069,7/22/24 11:27,b'fossil,Doha_Qatar',Doha_Qatar,Qatar,Doha
b'fossil_Dubai_UAE',422.9977112,24.89589457,55.41468959,8/25/24 6:43,b'fossil,Dubai_UAE',Dubai_UAE,UAE,Dubai
b'fossil_Durban_South_Africa',422.0436859,-29.73441104,30.51218913,7/18/24 11:12,b'fossil,Durban_South_Africa',Durban_South_Africa,South_Africa,Durban
b'fossil_Esfahan_Iran',423.1629944,32.98244544,51.3413804,8/14/24 10:45,b'fossil,Esfahan_Iran',Esfahan_Iran,Iran,Esfahan
b'fossil_Fremantle_Australia',422.128418,-31.98040923,116.0721961,7/21/24 4:11,b'fossil,Fremantle_Australia',Fremantle_Australia,Australia,Fremantle
b'fossil_Guadalajara_Mexico',422.0071411,20.7460979,-103.3342085,8/10/24 23:17,b'fossil,Guadalajara_Mexico',Guadalajara_Mexico,Mexico,Guadalajara
b'fossil_Guangzhou_China',426.2794342,23.22821671,112.9308694,10/6/24 1:20,b'fossil,Guangzhou_China',Guangzhou_China,China,Guangzhou
b'fossil_Guiyang_China',423.068161,26.60526958,106.7475035,9/19/24 8:28,b'fossil,Guiyang_China',Guiyang_China,China,Guiyang
b'fossil_Hangzhou_China',418.071106,33.79311523,115.4440842,8/21/24 3:40,b'fossil,Hangzhou_China',Hangzhou_China,China,Hangzhou
b'fossil_Hanoi_Vietnam',426.7224121,21.03260984,105.8756879,9/2/24 0:30,b'fossil,Hanoi_Vietnam',Hanoi_Vietnam,Vietnam,Hanoi
b'fossil_Harbin_China',422.1653442,45.83926713,126.2952682,7/25/24 7:41,b'fossil,Harbin_China',Harbin_China,China,Harbin
b'fossil_Ho_Chi_Minh_City_Vietnam',422.8135834,12.57150373,105.5926641,9/25/24 5:15,b'fossil,Ho_Chi_Minh_City_Vietnam',Ho_Chi_Minh_City_Vietnam,Vietnam,Ho_Chi_Minh_City
b'fossil_Hong_Kong_China',422.9622803,22.8327027,114.3533213,9/17/24 8:28,b'fossil,Hong_Kong_China',Hong_Kong_China,China,Hong_Kong
b'fossil_Huhot_China',424.5182037,25.9086223,118.4159586,10/3/24 2:07,b'fossil,Huhot_China',Huhot_China,China,Huhot
b'fossil_Hyderabad_India',422.9273987,17.16219255,78.24492267,10/9/24 2:02,b'fossil,Hyderabad_India',Hyderabad_India,India,Hyderabad
b'fossil_Indianapolis_USA',421.7718506,40.09403879,-86.8882214,10/21/24 16:14,b'fossil,Indianapolis_USA',Indianapolis_USA,USA,Indianapolis
b'fossil_Istanbul_Turkey',422.1791229,41.06767037,28.78683592,7/19/24 15:28,b'fossil,Istanbul_Turkey',Istanbul_Turkey,Turkey,Istanbul
b'fossil_Jakarta_Indonesia',423.0096436,-6.340981548,106.8103969,7/16/24 8:16,b'fossil,Jakarta_Indonesia',Jakarta_Indonesia,Indonesia,Jakarta
b'fossil_Jeddah_Saudi_Arabia',423.2689514,21.64876296,39.34453217,8/1/24 8:09,b'fossil,Jeddah_Saudi_Arabia',Jeddah_Saudi_Arabia,Saudi_Arabia,Jeddah
b'fossil_Johannesburg_South_Africa',422.482605,-26.34415441,27.80350375,7/17/24 12:01,b'fossil,Johannesburg_South_Africa',Johannesburg_South_Africa,South_Africa,Johannesburg
b'fossil_Kansas_City_USA',421.5454407,38.60728354,-93.90440693,8/4/24 0:01,b'fossil,Kansas_City_USA',Kansas_City_USA,USA,Kansas_City
b'fossil_Kaoshsiung_Taiwan',425.8343811,22.84200377,120.4773443,8/3/24 1:56,b'fossil,Kaoshsiung_Taiwan',Kaoshsiung_Taiwan,Taiwan,Kaoshsiung
b'fossil_Karachi_Pakistan',420.8170471,25.1867968,67.11350899,10/2/24 6:01,b'fossil,Karachi_Pakistan',Karachi_Pakistan,Pakistan,Karachi
b'fossil_Katowice_Poland',420.8312378,50.30197348,18.27876174,7/28/24 16:14,b'fossil,Katowice_Poland',Katowice_Poland,Poland,Katowice
b'fossil_Khartoum_Sudan',423.6165314,15.46087581,32.37737582,7/28/24 9:44,b'fossil,Khartoum_Sudan',Khartoum_Sudan,Sudan,Khartoum
b'fossil_Kolkata_India',424.8750305,21.66928673,87.37763214,7/17/24 10:46,b'fossil,Kolkata_India',Kolkata_India,India,Kolkata
b'fossil_Lagos_Nigeria',423.8826904,6.928726373,3.384590329,9/20/24 13:47,b'fossil,Lagos_Nigeria',Lagos_Nigeria,Nigeria,Lagos
b'fossil_Lahore_Pakistan',425.2380676,31.66903159,74.15219808,10/11/24 10:14,b'fossil,Lahore_Pakistan',Lahore_Pakistan,Pakistan,Lahore
b'fossil_Lima_Peru',421.4295654,-11.58446,-76.99747987,7/21/24 18:14,b'fossil,Lima_Peru',Lima_Peru,Peru,Lima
b'fossil_London_UK',420.3128967,51.5322555,-1.075675791,8/2/24 15:22,b'fossil,London_UK',London_UK,UK,London
b'fossil_Los_Angeles_USA',423.9898071,34.1199014,-118.2228496,7/17/24 1:31,b'fossil,Los_Angeles_USA',Los_Angeles_USA,USA,Los_Angeles
b'fossil_Luanda_Angola',424.7828674,-9.067538598,13.61215507,8/18/24 14:02,b'fossil,Luanda_Angola',Luanda_Angola,Angola,Luanda
b'fossil_Madrid_Spain',420.5823059,40.6087624,-3.971526343,8/3/24 17:48,b'fossil,Madrid_Spain',Madrid_Spain,Spain,Madrid
b'fossil_Manila_Philippines',424.0596008,14.55797327,120.753124,8/7/24 23:30,b'fossil,Manila_Philippines',Manila_Philippines,Philippines,Manila
b'fossil_Maracaibo_Venezuela',422.7536011,10.67485953,-72.0119526,7/31/24 15:03,b'fossil,Maracaibo_Venezuela',Maracaibo_Venezuela,Venezuela,Maracaibo
b'fossil_Mashhad_Iran',421.4095764,36.34845343,59.28244427,7/25/24 10:41,b'fossil,Mashhad_Iran',Mashhad_Iran,Iran,Mashhad
b'fossil_Mecca_Saudi_Arabia',421.9828186,21.61730731,39.68966623,7/21/24 12:13,b'fossil,Mecca_Saudi_Arabia',Mecca_Saudi_Arabia,Saudi_Arabia,Mecca
b'fossil_Medina_Saudi_Arabia',423.6627502,24.59180803,39.37996318,7/24/24 11:24,b'fossil,Medina_Saudi_Arabia',Medina_Saudi_Arabia,Saudi_Arabia,Medina
b'fossil_Melbourne_Australia',421.6275635,-37.51675575,144.713558,8/27/24 3:57,b'fossil,Melbourne_Australia',Melbourne_Australia,Australia,Melbourne
b'fossil_Mexico_City_Mexico',422.9060211,19.49194617,-99.35705735,8/2/24 16:38,b'fossil,Mexico_City_Mexico',Mexico_City_Mexico,Mexico,Mexico_City
b'fossil_Miami_USA',424.6950073,26.42544366,-80.85802113,7/16/24 22:23,b'fossil,Miami_USA',Miami_USA,USA,Miami
b'fossil_Milan_Italy',421.319458,45.33768567,8.966395383,7/22/24 16:13,b'fossil,Milan_Italy',Milan_Italy,Italy,Milan
b'fossil_Monterrey_Mexico',422.8344727,25.7039685,-100.7630742,8/1/24 17:26,b'fossil,Monterrey_Mexico',Monterrey_Mexico,Mexico,Monterrey
b'fossil_Montreal_Canada',421.3864288,45.67929036,-73.87975495,8/1/24 22:26,b'fossil,Montreal_Canada',Montreal_Canada,Canada,Montreal
b'fossil_Mumbai_India',422.3642578,19.40036403,73.13211029,9/30/24 6:00,b'fossil,Mumbai_India',Mumbai_India,India,Mumbai
b'fossil_Munich_Germany',422.4028625,48.12478265,11.29672732,8/13/24 8:11,b'fossil,Munich_Germany',Munich_Germany,Germany,Munich
b'fossil_Nairobi_Kenya',423.357254,-1.405596562,36.57801215,7/23/24 10:31,b'fossil,Nairobi_Kenya',Nairobi_Kenya,Kenya,Nairobi
b'fossil_Nanjing_China',426.3883209,31.96635741,118.5666585,7/28/24 5:11,b'fossil,Nanjing_China',Nanjing_China,China,Nanjing
b'fossil_Naples_Italy',421.3776703,41.054436,14.57491038,7/28/24 12:59,b'fossil,Naples_Italy',Naples_Italy,Italy,Naples
b'fossil_New_Delhi_India',425.0226746,28.26728626,76.71575711,10/3/24 5:14,b'fossil,New_Delhi_India',New_Delhi_India,India,New_Delhi
b'fossil_New_York_USA',421.9004517,40.41803836,-74.61279014,7/18/24 22:27,b'fossil,New_York_USA',New_York_USA,USA,New_York
b'fossil_Orlando_USA',424.509903,28.67019545,-81.96156186,7/19/24 21:36,b'fossil,Orlando_USA',Orlando_USA,USA,Orlando
b'fossil_Osaka_Japan',425.9735718,34.82692529,135.3063591,8/9/24 6:58,b'fossil,Osaka_Japan',Osaka_Japan,Japan,Osaka
b'fossil_Paris_France',422.1096649,48.93702635,1.853203859,7/22/24 17:50,b'fossil,Paris_France',Paris_France,France,Paris
b'fossil_Peshawar_Pakistan',423.5928345,33.85036212,71.28204383,8/8/24 4:16,b'fossil,Peshawar_Pakistan',Peshawar_Pakistan,Pakistan,Peshawar
b'fossil_Philadelphia_USA',425.1313782,40.18914795,-75.34986123,8/26/24 13:34,b'fossil,Philadelphia_USA',Philadelphia_USA,USA,Philadelphia
b'fossil_Phoenix_USA',423.6020813,33.32344768,-112.3493092,7/18/24 0:44,b'fossil,Phoenix_USA',Phoenix_USA,USA,Phoenix
b'fossil_Portland_USA',421.8328552,45.43834007,-122.9381888,7/24/24 0:43,b'fossil,Portland_USA',Portland_USA,USA,Portland
b'fossil_Prague_Czech_Republic',422.1489105,50.09518077,14.2188521,8/15/24 9:48,b'fossil,Prague_Czech_Republic',Prague_Czech_Republic,Czech_Republic,Prague
b'fossil_Pune_India',428.0802765,18.4112215,73.64577866,11/26/24 7:12,b'fossil,Pune_India',Pune_India,India,Pune
b'fossil_Pusan_South_Korea',425.1556091,35.37282857,128.9533063,7/25/24 6:03,b'fossil,Pusan_South_Korea',Pusan_South_Korea,South_Korea,Pusan
b'fossil_Qingdao_China',425.5175476,36.43581935,119.563446,8/8/24 1:11,b'fossil,Qingdao_China',Qingdao_China,China,Qingdao
b'fossil_Rio_de_Janeiro_Brazil',422.6035919,-22.55395538,-43.41627428,7/28/24 12:37,b'fossil,Rio_de_Janeiro_Brazil',Rio_de_Janeiro_Brazil,Brazil,Rio_de_Janeiro
b'fossil_Riyadh_Saudi_Arabia',422.6663818,24.66622946,46.47387511,7/29/24 8:59,b'fossil,Riyadh_Saudi_Arabia',Riyadh_Saudi_Arabia,Saudi_Arabia,Riyadh
b'fossil_Rome_Italy',421.0946655,42.08029819,12.36959903,7/20/24 16:14,b'fossil,Rome_Italy',Rome_Italy,Italy,Rome
